paper_id,paper,研究创新性,研究创新性_std,现状洞察度,现状洞察度_std,理论建构力,理论建构力_std,逻辑连贯性,逻辑连贯性_std,学术共识度,学术共识度_std,前瞻延展性,前瞻延展性_std,ccb_score,round1_avg_std,round2_avg_std
503,raw/fullpaper/0503-中国法学-2023-3-民法典人格利益合理使用一般条款研究-姜战军-华中科技大学法学院.pdf,72.5,8.41,68.25,4.09,78.5,6.42,84.75,4.97,87.75,1.79,63.75,4.38,78.44,15.23,5.78
504,"raw/fullpaper/0504-中国法学-2020-4-民法典人格权编的亮点与创新-王利明-中国人民大学法学院,中国人民大学民商事法律科学研究中心.pdf",32.5,1.8,43.75,8.93,37.0,2.92,77.25,4.97,74.75,4.09,50.0,3.54,46.47,14.9,5.05
505,raw/fullpaper/0505-中国法学-2017-3-民法典制定中的国家与国库问题研究-袁治杰-北京师范大学法学院.pdf,72.25,10.06,75.5,5.72,59.75,17.41,82.25,6.1,80.0,3.81,69.25,4.38,76.16,19.65,9.13
506,raw/fullpaper/0506-中国法学-2021-1-民法典意义的法理诠释-陈金钊-华东政法大学法律方法研究院.pdf,55.0,14.14,61.5,12.28,55.75,13.48,80.5,6.06,71.5,6.84,66.75,6.83,65.66,21.52,11.48
507,raw/fullpaper/0507-中国法学-2023-2-民法典整体贯彻绿色理念模式研究-徐国栋-厦门大学.pdf,74.25,3.77,78.25,6.65,58.75,8.2,79.25,2.59,84.0,1.22,73.0,5.39,76.63,19.75,5.35
508,raw/fullpaper/0508-中国法学-2022-6-民法典时代的法治政府建设转型-王青斌-中国政法大学法治政府研究院.pdf,54.25,18.69,72.0,11.11,62.75,8.81,84.5,2.6,86.0,1.73,60.0,3.81,70.04,15.45,9.0
509,raw/fullpaper/0509-中国法学-2016-4-民法典的编纂与商事立法-赵旭东-中国政法大学民商经济法学院.pdf,63.75,14.31,84.25,3.77,36.75,12.32,80.0,5.0,73.5,5.02,68.0,5.87,67.63,15.27,8.9
510,raw/fullpaper/0510-中国法学-2016-4-民法典编纂与雇佣(劳动)合同规则-谢增毅-中国社会科学院法学研究所.pdf,66.25,12.44,86.25,3.03,50.75,19.08,84.5,5.72,83.5,1.5,65.5,8.26,75.51,18.17,9.62
511,raw/fullpaper/0511-中国法学-2016-4-民法典编纂中商事主体立法定位的路径选择-肖海军-湖南大学法学院.pdf,63.5,14.4,75.25,13.66,66.25,13.01,84.75,2.95,83.0,2.12,66.25,4.38,74.75,20.3,9.72
512,raw/fullpaper/0512-中国法学-2017-1-民法典编纂中的立法语言规范化-朱涛-重庆邮电大学法学院.pdf,40.75,10.57,59.5,3.64,43.75,7.4,84.0,7.18,74.5,2.87,58.75,2.59,55.87,18.1,6.58
513,raw/fullpaper/0513-中国法学-2019-4-民法典编纂视野下的个人信息保护-程啸-清华大学法学院.pdf,67.25,14.86,75.25,3.56,52.5,16.39,80.75,2.95,81.75,2.49,80.0,0.0,74.71,16.22,7.75
514,raw/fullpaper/0514-中国法学-2020-6-民法典背景下合伙企业财产制度构造-赵玉-国家检察官学院.pdf,72.5,18.26,84.25,1.3,77.0,3.0,87.5,1.5,86.75,3.11,79.0,1.0,82.59,13.53,5.43
515,raw/fullpaper/0515-中国法学-2017-3-民法分则侵权责任编立法研究-张新宝-中国人民大学法学院.pdf,55.5,11.32,46.25,28.8,55.75,9.28,83.75,4.02,83.75,5.4,63.0,2.12,60.01,19.52,11.72
516,raw/fullpaper/0516-中国法学-2017-2-民法分则合同编立法研究-王利明-中国人民大学法学院.pdf,42.5,13.72,52.0,11.81,44.25,12.32,76.0,2.74,72.5,10.4,63.25,12.32,52.93,20.98,12.17
517,raw/fullpaper/0517-中国法学-2017-3-民法分则婚姻家庭编立法研究-夏吟兰-中国政法大学.pdf,55.5,14.26,75.0,3.24,41.25,4.15,78.5,0.87,77.5,2.87,68.25,4.09,62.99,13.53,5.67
518,raw/fullpaper/0518-中国法学-2017-2-民法分则物权编立法研究-崔建远-暨南大学法学院.pdf,55.75,9.81,56.25,18.42,47.5,2.5,80.75,5.54,84.5,1.5,75.5,2.29,60.29,19.92,7.7
519,raw/fullpaper/0519-中国法学-2017-2-民法分则继承编立法研究-杨立新-中国人民大学法学院.pdf,37.5,4.33,70.0,15.64,43.75,7.4,72.0,1.41,83.5,1.66,60.0,5.0,54.37,16.22,6.82
520,raw/fullpaper/0520-中国法学-2019-4-民法基本原则与商法漏洞填补-于莹-吉林大学法学院.pdf,66.5,18.23,77.5,8.41,52.25,12.21,81.0,3.08,79.75,3.03,72.5,4.82,72.99,17.28,9.58
521,raw/fullpaper/0521-中国法学-2016-4-民法总则设置商法规范的限度及其理论解释-李建伟-中国政法大学民商经济法学院.pdf,63.0,13.77,83.0,3.0,68.5,11.52,85.0,2.12,77.75,5.31,78.25,4.09,76.85,13.38,7.65
522,raw/fullpaper/0522-中国法学-2016-4-民法法典化运动中的知识产权法-吴汉东-中南财经政法大学.pdf,42.5,9.39,52.0,13.95,58.25,9.04,84.25,5.4,79.5,6.18,71.75,4.09,57.34,21.43,9.22
523,raw/fullpaper/0523-中国法学-2017-5-民间借贷诉讼中的证明责任问题-吴泽勇-华东师范大学法学院.pdf,77.5,4.33,80.75,4.38,81.75,8.44,88.75,6.22,80.75,2.95,65.0,3.54,84.66,15.53,5.75
524,raw/fullpaper/0524-中国法学-2023-5-气候共同体责任分担的法理-徐祥民-浙江工商大学.pdf,63.0,15.07,54.25,20.23,71.5,9.6,81.0,3.32,75.25,4.09,69.5,1.66,69.68,21.22,10.38
525,raw/fullpaper/0525-中国法学-2019-2-法人功能性分类与结构性分类的兼容解释-张力-西南政法大学民商法学院.pdf,87.0,2.92,81.0,3.0,75.5,4.77,89.25,2.95,79.25,8.87,84.25,1.3,89.09,12.72,4.58
526,raw/fullpaper/0526-中国法学-2021-5-法典化时代的刑法典修订-周光权-清华大学法学院.pdf,61.75,7.36,70.0,5.43,47.0,1.73,79.25,2.95,84.0,3.67,82.75,2.86,65.21,13.83,4.62
527,raw/fullpaper/0527-中国法学-2021-5-法典化的历史叙事-高仰光-中国人民大学法学院.pdf,69.75,22.98,85.25,3.27,67.5,13.16,85.75,1.3,83.5,1.5,77.25,3.27,79.76,14.15,8.75
528,raw/fullpaper/0528-中国法学-2018-4-法域冲突的排除_立场、规则与适用-于改之-华东政法大学法律学院.pdf,71.75,17.35,75.0,23.23,81.75,2.49,82.5,2.87,86.0,1.22,72.0,2.12,79.81,15.45,9.47
529,raw/fullpaper/0529-中国法学-2021-2-法域协调视角下规范保护目的理论之重构-于改之-华东政法大学刑事法学院.pdf,78.0,7.97,87.0,3.0,81.5,3.5,85.0,2.12,85.75,1.3,58.75,4.15,84.38,10.3,4.23
530,raw/fullpaper/0530-中国法学-2015-5-法官如何说理_中国经验与普遍原理-凌斌-北京大学法学院.pdf,75.0,6.28,83.5,3.57,72.0,13.93,90.25,3.03,83.75,1.79,78.25,2.05,83.06,13.83,5.92
531,raw/fullpaper/0531-中国法学-2023-6-法定物权的自由展开_经济分析与法律教义-熊丙万-中国人民大学民商事法律科学研究中心.pdf,80.5,8.96,82.75,2.28,77.25,6.3,85.0,3.67,87.75,1.79,81.25,2.59,86.51,8.65,4.92
532,raw/fullpaper/0532-中国法学-2024-2-法律人思维与法律观点-陈景辉-中国人民大学法学院.pdf,70.5,16.83,80.25,5.21,85.5,4.27,89.0,1.0,85.0,2.12,57.0,5.43,81.79,13.35,6.7
533,raw/fullpaper/0533-中国法学-2022-2-法律价值的系统论格局-陈征楠-华南理工大学法学院.pdf,72.5,16.07,67.75,22.32,84.25,7.5,85.5,1.8,79.25,7.19,45.25,9.42,78.51,17.15,12.4
534,raw/fullpaper/0534-中国法学-2022-2-法律位阶判断标准的反思与运用-王锴-北京航空航天大学法学院.pdf,82.25,4.21,77.0,7.65,87.0,2.12,86.75,2.05,78.0,11.92,66.25,4.38,85.91,12.92,6.23
535,raw/fullpaper/0535-中国法学-2018-3-法律实证研究的兴起与分化-陈柏峰-中南财经政法大学法学院.pdf,38.75,6.5,77.5,7.63,50.0,5.0,73.25,10.57,81.25,4.66,80.25,2.86,57.97,13.63,7.17
536,raw/fullpaper/0536-中国法学-2024-6-法律思维中的_软计算_和贝叶斯语言方法-刘东亮-西安交通大学法学院.pdf,56.0,11.55,80.0,6.67,76.5,2.6,85.5,1.5,79.5,4.33,70.25,4.82,75.21,15.5,6.05
537,raw/fullpaper/0537-中国法学-2024-3-法律方法的体系构造-黄泽敏-上海财经大学法学院.pdf,70.5,23.41,71.75,8.44,88.75,0.83,82.75,3.11,87.5,4.33,76.75,4.92,79.9,17.1,8.67
538,raw/fullpaper/0538-中国法学-2020-6-法律权力的含义和属性-吴玉章-常州大学史良法学院.pdf,45.75,7.19,62.5,2.5,46.0,3.67,77.5,2.5,66.75,5.8,55.25,6.76,57.21,18.87,5.47
539,raw/fullpaper/0539-中国法学-2018-4-法律的_交叉_研究和应用的原理-郑永流-中国政法大学中欧法学院.pdf,53.75,8.93,67.75,13.14,54.5,8.56,68.25,4.6,68.5,9.21,68.75,4.15,63.59,20.15,9.35
540,raw/fullpaper/0540-中国法学-2022-1-法律监督机关的宪法内涵-朱全宝-宁波大学法学院.pdf,61.5,12.54,63.5,14.87,72.5,8.99,88.0,3.08,82.75,3.96,74.25,5.12,73.15,17.07,9.37
541,raw/fullpaper/0541-中国法学-2016-5-法律行为解消清算规则之体系统合-汤文平-暨南大学法学院.pdf,81.5,7.12,81.5,3.35,73.25,12.6,87.75,1.79,85.75,1.3,74.5,5.77,84.51,14.0,6.15
542,raw/fullpaper/0542-中国法学-2016-3-法律规范之间抵触标准研究-胡建淼-国家行政学院.pdf,63.75,12.62,72.75,8.04,82.0,5.79,86.5,1.5,82.75,1.3,44.5,4.56,76.44,16.17,6.52
543,raw/fullpaper/0543-中国法学-2022-5-法律规范事中合宪性审查的制度建构-朱学磊-中国社会科学院法学研究所.pdf,77.5,6.18,76.25,3.03,75.5,2.6,86.75,1.09,88.25,2.05,79.0,1.0,82.03,11.3,3.08
544,raw/fullpaper/0544-中国法学-2022-3-法律规范体系化背景下的行政诉讼制度的完善-江必新-湖南大学法学院.pdf,31.25,2.17,59.0,10.82,40.0,5.0,54.25,7.01,62.0,9.46,71.75,2.49,44.74,14.92,7.12
545,raw/fullpaper/0545-中国法学-2018-1-法律解释方法在指导性案例中的运用及其完善-孙光宁-山东大学(威海)法学院.pdf,31.25,2.17,65.5,10.87,48.75,4.15,78.5,2.18,77.0,4.85,72.5,3.57,53.51,12.32,5.35
546,raw/fullpaper/0546-中国法学-2023-1-法律解释的公共性-郭春镇-厦门大学法学院.pdf,60.0,10.1,73.5,9.76,65.75,6.42,81.75,3.77,77.25,1.3,61.25,4.15,72.31,13.77,6.83
547,raw/fullpaper/0547-中国法学-2015-6-法律议论的社会科学研究新范式-季卫东-上海交通大学凯原法学院.pdf,65.5,16.38,86.25,2.17,42.5,27.9,86.5,2.06,81.0,5.34,78.25,2.05,71.26,15.4,10.77
548,raw/fullpaper/0548-中国法学-2022-3-法律责任概念的反思与重构-李拥军-吉林大学法学院.pdf,82.5,4.82,84.5,3.35,75.0,8.34,81.75,2.49,83.75,1.09,56.25,5.45,83.47,13.6,4.93
549,raw/fullpaper/0549-中国法学-2020-5-法律适用中理由和观点的关系_局外观察视角-刘星-中国政法大学法学院.pdf,56.25,12.44,72.0,3.74,55.25,22.11,84.0,5.34,76.75,3.7,54.5,7.63,68.31,24.08,10.58
550,raw/fullpaper/0550-中国法学-2016-6-法治中国建设的_共建共享_路径与策略-马长山-华东政法大学.pdf,30.0,0.0,47.0,28.54,38.75,4.15,79.25,5.85,57.5,9.53,47.75,4.21,47.13,15.77,10.08
551,raw/fullpaper/0551-中国法学-2016-6-法治中国背景下国家责任论纲-陶凯元-最高人民法院.pdf,32.5,4.33,66.0,5.1,58.0,6.12,74.25,2.49,79.0,3.67,75.0,0.0,54.71,13.15,4.18
552,raw/fullpaper/0552-中国法学-2015-5-法治体系形成指标的法理研究-关保英-上海政法学院.pdf,28.75,4.15,36.25,15.16,43.75,2.17,69.0,4.12,49.25,5.85,59.25,4.38,42.63,14.03,6.92
553,raw/fullpaper/0553-中国法学-2016-6-法治语境下极端主义犯罪治理定量研究-赵军-北京师范大学刑事法律科学研究院.pdf,57.75,16.5,59.5,34.76,63.0,20.36,89.0,4.12,84.75,4.09,80.75,1.92,71.44,23.23,15.73
554,raw/fullpaper/0554-中国法学-2020-2-法理_法实践的正当性理由-郭晔-浙江大学光华法学院.pdf,35.5,5.55,69.25,23.59,67.25,16.15,81.5,2.18,72.0,13.21,45.75,9.31,59.87,18.2,13.47
555,raw/fullpaper/0555-中国法学-2020-2-法理即法律原理之解说-胡玉鸿-华东政法大学法律学院.pdf,48.0,9.97,80.5,5.32,43.75,11.39,82.5,3.2,83.75,7.01,62.5,7.63,63.01,17.9,8.55
556,raw/fullpaper/0556-中国法学-2021-5-法理概念的义项、构造与功能_基于120108份裁判文书的分析-郭栋-北京大学法学院.pdf,57.5,15.21,71.75,6.02,74.25,5.12,82.5,2.87,76.75,12.62,58.75,16.78,71.69,18.57,11.28
557,raw/fullpaper/0557-中国法学-2019-4-法益自决权与侵犯公民个人信息罪的司法边界-冀洋-东南大学法学院.pdf,72.0,15.8,75.75,5.12,87.75,9.18,83.5,1.5,75.75,5.12,53.75,10.06,80.37,16.55,8.98
558,raw/fullpaper/0558-中国法学-2015-1-注册商标三年不使用撤销制度体系化解读-张玉敏-西南政法大学.pdf,65.25,19.54,69.5,8.5,83.25,4.92,82.5,2.87,85.75,1.3,80.5,1.66,78.49,13.67,7.47
559,raw/fullpaper/0559-中国法学-2022-2-涉外法治的概念与体系-张龑-中国人民大学法学院.pdf,52.0,16.72,68.5,25.3,51.25,6.5,78.0,3.74,76.75,3.7,48.75,9.6,63.87,15.9,12.62
560,raw/fullpaper/0560-中国法学-2024-5-深入推进依法行政-马怀德-中国政法大学.pdf,30.0,0.0,26.25,6.5,37.5,7.5,66.75,3.03,47.75,11.05,65.75,10.69,39.09,14.53,7.47
561,raw/fullpaper/0561-中国法学-2024-4-清代的轻罪治理及其当代启示-谢晶-中国政法大学法学院.pdf,81.75,6.42,81.0,4.58,69.0,10.65,85.75,2.49,80.0,8.66,75.0,2.12,83.26,15.37,6.72
562,raw/fullpaper/0562-中国法学-2016-5-滥用市场支配地位理论的司法考量-刘贵祥-最高人民法院审判委员会.pdf,53.25,30.99,76.25,3.03,63.25,9.44,77.5,3.57,79.25,5.17,73.0,6.67,69.13,18.85,11.33
563,raw/fullpaper/0563-中国法学-2024-2-物上担保权益的分层构造及实现保障-张家勇-中南财经政法大学法学院.pdf,84.0,4.24,74.25,16.93,85.0,5.39,89.25,1.64,84.0,5.34,74.0,2.35,86.12,12.05,6.92
564,raw/fullpaper/0564-中国法学-2020-4-物权编对四种他物权制度的完善和发展-崔建远-清华大学法学院.pdf,79.25,6.22,78.0,12.81,53.0,14.98,83.25,1.3,81.5,3.5,73.0,5.2,78.26,21.28,8.47
565,raw/fullpaper/0565-中国法学-2017-5-犯罪圈与刑法修正的结构控制-白建军-北京大学法学院.pdf,81.5,3.5,83.0,2.92,85.0,2.12,86.75,5.8,85.25,4.09,80.5,0.87,88.71,12.88,3.7
566,raw/fullpaper/0566-中国法学-2016-2-犯罪热点成因_基于空间相关性的解释-单勇-同济大学法学院.pdf,55.5,14.26,59.25,28.58,78.5,4.33,88.5,6.06,76.25,3.63,81.5,3.5,73.21,19.93,11.62
567,raw/fullpaper/0567-中国法学-2017-4-环境侵权类型的重构-窦海阳-中国社会科学院法学研究所.pdf,71.75,10.3,61.25,12.52,81.0,6.36,83.75,3.03,80.75,2.95,64.25,3.77,76.74,15.08,7.48
568,raw/fullpaper/0568-中国法学-2016-6-环境司法专门化发展的实证检视_以环境审判机构和环境审判机制为中心-张忠民-中南财经政法大学法学院.pdf,46.25,14.31,55.0,19.69,66.25,7.36,82.25,2.68,75.5,6.58,75.0,3.0,60.31,18.83,10.32
569,raw/fullpaper/0569-中国法学-2016-3-环境司法理性不能止于_天价_赔偿_泰州环境公益诉讼案评析-吕忠梅-全国政协社会与法制委员会.pdf,62.25,15.75,78.5,4.09,52.5,24.46,85.25,3.27,85.5,4.72,72.25,6.57,72.76,18.37,11.32
570,raw/fullpaper/0570-中国法学-2017-5-环境权的规范效力_可诉性和具体化-胡静-中国政法大学民商经济法学院.pdf,83.25,5.8,83.25,2.95,78.75,13.29,88.0,5.83,75.75,5.12,74.5,4.77,86.57,11.23,7.25
571,raw/fullpaper/0571-中国法学-2024-1-环境民事公益诉讼中停止侵害责任适用研究-胡静-中国政法大学民商经济法学院.pdf,71.0,10.32,74.0,2.35,79.25,4.87,87.75,2.68,86.25,1.09,67.0,2.12,80.1,10.72,4.5
572,raw/fullpaper/0572-中国法学-2018-5-环境民事公私益诉讼并行审理的困境与出路-张旭东-福州大学法学院.pdf,65.75,8.55,48.0,18.83,75.25,4.55,87.75,4.38,73.5,16.19,71.75,4.09,68.43,19.48,10.9
573,raw/fullpaper/0573-中国法学-2025-2-环境法体系化的范式转向及其实现-杜辉-重庆大学法学院.pdf,46.25,23.28,81.0,5.92,66.0,6.0,85.0,2.12,87.0,2.92,68.25,18.79,67.03,19.3,11.35
574,raw/fullpaper/0574-中国法学-2022-6-环境法典基本原则条款构建研究-曹炜-中国人民大学法学院.pdf,66.75,12.4,72.75,10.47,75.0,11.36,83.25,1.3,85.75,1.3,68.25,4.6,76.5,14.7,7.97
575,raw/fullpaper/0575-中国法学-2023-2-环境法典编纂论纲-吕忠梅-中国法学会.pdf,37.5,2.5,80.0,5.1,51.25,19.8,85.75,2.49,66.75,24.38,77.5,4.82,61.28,22.37,11.38
576,raw/fullpaper/0576-中国法学-2016-5-环境法学核心范畴之重构_环境法的法权结构论-史玉成-甘肃政法学院.pdf,67.25,10.43,79.5,6.18,73.25,3.7,83.5,1.5,81.0,1.73,66.5,1.5,78.01,12.32,4.8
577,raw/fullpaper/0577-中国法学-2018-6-环境监管中的_规范执行偏离效应_研究-曹炜-中国人民大学法学院.pdf,66.25,7.36,81.75,2.86,76.75,4.92,79.0,1.73,79.75,3.03,75.5,3.84,77.75,11.08,4.57
578,raw/fullpaper/0578-中国法学-2017-1-环境质量标准的侵权法适用研究-陈伟-南京大学法学院.pdf,71.75,17.3,81.25,2.17,79.5,3.64,83.25,3.11,86.5,1.5,77.5,2.87,81.06,12.45,5.88
579,raw/fullpaper/0579-中国法学-2015-6-环境质量目标主义_关于环境法直接规制目标的思考-徐祥民-中国海洋大学.pdf,70.75,7.36,56.25,8.2,64.5,11.93,79.0,1.73,79.25,5.63,82.0,2.55,73.18,14.48,7.2
580,raw/fullpaper/0580-中国法学-2020-2-现货与期货交易的界分标准与法律规制-吴越-西南财经大学法学院.pdf,57.0,20.48,80.25,4.15,76.0,5.1,77.5,5.72,79.5,6.73,78.75,4.15,73.65,16.95,8.93
581,raw/fullpaper/0581-中国法学-2023-2-生前赠与在继承中的效力问题研究-李永军-中国政法大学民商经济法学院.pdf,76.75,6.06,72.5,6.18,67.75,1.79,80.5,1.66,85.5,2.29,76.75,7.69,78.04,13.77,4.93
582,raw/fullpaper/0582-中国法学-2021-2-生态文明体制改革中自然资源资产分级行使制度研究-邓海峰-清华大学法学院.pdf,75.0,15.64,86.5,2.6,81.25,5.54,84.75,2.17,77.0,12.79,67.25,6.06,84.1,15.9,8.63
583,raw/fullpaper/0583-中国法学-2022-6-生态环境修复责任的体系化构造-刘长兴-华南理工大学法学院.pdf,70.25,15.25,86.5,1.5,72.25,9.55,87.75,1.79,86.5,2.06,75.5,6.58,81.54,15.63,7.07
584,raw/fullpaper/0584-中国法学-2023-6-生态环境犯罪中的拟制财产权-焦艳鹏-华东政法大学.pdf,61.75,27.42,59.0,6.96,74.0,6.96,81.5,4.09,87.0,2.92,60.25,4.82,70.91,18.05,10.23
585,raw/fullpaper/0585-中国法学-2024-6-生成式人工智能训练语料的个人信息保护研究-张新宝-中国人民大学法学院.pdf,61.25,10.33,56.75,12.32,59.75,18.39,86.0,1.22,75.25,10.71,77.0,5.2,68.75,17.13,11.18
586,raw/fullpaper/0586-中国法学-2021-6-生物医学研究伦理规制的法治化-赵鹏-中国政法大学法治政府研究院.pdf,65.5,10.87,75.75,6.06,77.75,7.29,85.0,2.12,84.75,4.09,78.0,4.95,77.66,14.97,6.8
587,raw/fullpaper/0587-中国法学-2018-3-用中国特色社会主义法治理论引领法治体系建设-胡明-中国政法大学党委.pdf,22.5,4.33,38.25,22.57,42.5,2.5,60.75,12.21,27.5,16.77,52.0,9.72,38.74,19.7,13.12
589,raw/fullpaper/0589-中国法学-2019-6-电子商务平台经营者安保责任研究-王道发-中央财经大学法学院.pdf,70.5,3.64,77.5,6.58,74.25,6.42,78.0,2.83,84.5,3.57,63.25,5.36,77.57,15.45,5.47
590,raw/fullpaper/0590-中国法学-2018-1-登记对抗主义的反思与改造_物权法_第24条解析-庄加园-上海交通大学凯原法学院.pdf,76.25,9.71,85.25,2.17,81.0,5.34,86.5,1.5,76.5,4.72,67.25,18.62,84.62,15.15,8.08
591,raw/fullpaper/0591-中国法学-2016-1-监控者与管理者可否合一_行政法学体系转型的基础问题-沈岿-北京大学宪法与行政法研究中心.pdf,74.25,1.3,84.5,2.87,80.5,5.32,85.25,0.43,86.0,1.22,82.0,3.08,85.35,9.03,2.73
592,raw/fullpaper/0592-中国法学-2015-4-相对集中行政处罚权改革研究-王敬波-.pdf,64.5,9.91,53.0,16.32,56.25,16.86,85.25,2.17,81.25,2.59,77.5,4.82,68.22,19.4,10.15
593,raw/fullpaper/0593-中国法学-2023-6-知识产权法与反不正当竞争法关系重探-刘银良-烟台大学.pdf,83.25,6.61,88.5,2.5,75.75,9.81,91.75,4.09,85.75,1.3,51.25,10.8,87.16,12.72,6.75
594,raw/fullpaper/0594-中国法学-2021-5-知识产权许可费赔偿方法的功能、价值准则与体系重构-杨涛-华中师范大学法学院.pdf,58.5,19.55,84.5,7.26,74.25,6.06,81.75,3.77,85.25,0.43,61.5,9.86,75.87,16.37,9.03
595,raw/fullpaper/0595-中国法学-2022-3-知道规则的内在逻辑与科学分类-张继成-中南财经政法大学法学院.pdf,57.75,12.34,49.75,15.42,88.5,3.5,87.5,3.57,80.5,4.33,68.75,4.15,68.29,15.32,8.32
596,raw/fullpaper/0596-中国法学-2018-2-破产程序中的税法问题研究-徐阳光-中国人民大学法学院.pdf,67.25,11.12,83.5,8.76,56.75,3.7,82.5,2.6,78.25,2.49,73.25,3.03,75.81,13.65,6.1
597,raw/fullpaper/0597-中国法学-2022-2-社会主义核心价值观的法源地位及其作用提升-孙光宁-山东大学法学院(威海).pdf,48.75,19.54,67.0,21.42,55.0,0.0,80.5,1.66,75.0,3.0,60.75,4.38,61.62,16.4,9.63
598,raw/fullpaper/0598-中国法学-2019-5-社会信用体系建设的法治之道-沈岿-北京大学法学院.pdf,55.5,15.91,47.5,23.58,71.25,8.17,81.75,6.42,81.0,1.73,69.25,2.95,62.57,17.72,11.3
599,raw/fullpaper/0599-中国法学-2024-5-社会本位的中国基本权利功能体系构建-李忠夏-中国人民大学法学院.pdf,67.25,9.52,83.5,4.5,82.25,8.84,83.25,3.03,83.5,5.02,80.25,2.86,82.49,14.37,6.5
600,raw/fullpaper/0600-中国法学-2023-5-社会系统论视角下实现碳达峰碳中和目标的法律对策-曹明德-中国政法大学民商经济法学院.pdf,60.0,11.18,68.25,8.17,74.0,6.96,83.25,4.92,84.25,2.49,66.5,1.5,72.88,17.97,6.77
601,raw/fullpaper/0601-中国法学-2017-1-社会组织及其法制化研究-鲍绍坤-中国法学会.pdf,30.0,0.0,43.0,12.63,31.75,4.09,53.25,14.2,68.25,4.09,60.25,4.82,38.84,15.75,7.67
602,raw/fullpaper/0602-中国法学-2015-5-社会自我规制与行政法的任务-高秦伟-中央财经大学法学院.pdf,31.25,5.45,79.5,1.66,46.75,4.92,82.0,6.63,80.25,4.15,77.25,1.92,57.28,12.23,4.77
