paper_id,paper,研究创新性,研究创新性_std,现状洞察度,现状洞察度_std,理论建构力,理论建构力_std,逻辑连贯性,逻辑连贯性_std,学术共识度,学术共识度_std,前瞻延展性,前瞻延展性_std,ccb_score,round1_avg_std,round2_avg_std
568,raw/jiaodafaxue/JDFX2025002010_吴英姿_2025_交大法学_先诉抗辩权的程序法理——以纠纷成熟理论为基础.md,85.75,3.77,87.0,1.73,84.5,3.84,87.0,2.12,78.75,2.17,67.0,2.12,89.12,9.92,3.0
569,raw/jiaodafaxue/JDFX2025002011_柯达_2025_交大法学_现金权的法理确证与规则建构——以数字时代的货币公平为视角.md,62.0,16.57,69.25,4.38,68.25,24.0,82.5,1.8,86.5,0.87,72.5,0.87,72.63,16.73,9.33
570,raw/jiaodafaxue/JDFX2025002012_王慧群_2025_交大法学_论经营者集中的“控制”认定标准——基于公司治理模式的分析.md,80.75,7.66,81.75,4.15,86.5,2.06,83.75,1.09,85.25,4.55,71.75,4.92,85.71,9.4,4.72
571,raw/jiaodafaxue/JDFX2025003001_王利明_2025_交大法学_养殖权制度的体系构建——以养殖权的用益物权属性为中心.md,52.5,14.79,76.75,3.7,79.25,10.21,84.25,1.3,81.5,3.5,73.0,2.12,73.4,18.15,6.85
572,raw/jiaodafaxue/JDFX2025003002_吴慧和牛宇燕_2025_交大法学_《南极条约》当事国实施南极考察活动的管理制度比较研究.md,33.75,2.17,28.25,12.62,53.75,7.4,69.25,4.38,47.0,9.72,62.5,5.59,44.34,14.63,8.07
573,raw/jiaodafaxue/JDFX2025003003_张磊_2025_交大法学_论BBNJ协定视阈下国际法制度性话语权的构建.md,33.5,9.53,36.75,4.66,52.25,7.95,75.0,7.38,70.25,4.92,78.0,4.95,47.34,16.57,7.58
574,raw/jiaodafaxue/JDFX2025003004_王勇和王逸贇_2025_交大法学_论“区域”环境补偿基金法律制度的完善.md,39.5,7.3,60.75,3.77,45.0,3.08,82.0,6.63,68.75,4.66,61.5,2.69,55.47,13.32,5.42
575,raw/jiaodafaxue/JDFX2025003005_汪洋和姜惠雯_2025_交大法学_实体与程序之维下的配偶财产利益保护——以夫妻共同财产处分及夫妻债务清偿为例.md,61.25,9.26,71.0,11.25,69.0,12.21,78.5,5.89,84.25,1.48,67.0,1.87,71.97,18.18,8.08
576,raw/jiaodafaxue/JDFX2025003006_王立栋_2025_交大法学_强制执行程序中的动产让与担保.md,68.0,17.38,82.0,2.83,82.25,5.93,81.75,2.49,85.25,2.17,62.5,7.5,80.04,12.7,7.38
577,raw/jiaodafaxue/JDFX2025003007_史明洲_2025_交大法学_论民事强制执行中的平等主义.md,72.0,14.3,80.75,4.76,62.0,4.9,78.5,4.09,75.25,4.97,75.75,3.77,76.82,12.82,7.07
578,raw/jiaodafaxue/JDFX2025003008_李春_2025_交大法学_债权执行场域下次债务人抵销预期保护的实现路径——以《民法典》第549条第1项规范意旨为基础.md,81.25,6.06,77.0,2.12,75.75,7.19,82.25,2.68,85.25,2.17,75.75,2.49,82.51,13.08,4.37
579,raw/jiaodafaxue/JDFX2025003009_王常阳_2025_交大法学_数字虚拟财产权强制执行研究.md,85.0,2.12,43.75,20.64,82.25,4.38,80.75,2.95,88.75,2.59,72.75,1.3,73.81,14.12,6.53
580,raw/jiaodafaxue/JDFX2025003010_江海洋_2025_交大法学_法律语料库技术与刑法文义的智能辅助判定.md,70.0,13.69,77.5,4.82,70.75,8.32,79.75,3.03,86.25,1.79,67.0,5.39,77.19,14.55,7.13
581,raw/jiaodafaxue/JDFX2025003011_崔玮_2025_交大法学_二审程序中认罪认罚案件的实践面相及其反思.md,47.0,17.01,65.5,12.97,83.0,2.12,77.75,2.68,80.5,1.66,69.75,8.26,64.94,18.37,8.58
582,raw/jiaodafaxue/JDFX2025003012_张崇胜_2025_交大法学_论法典化背景下会计法的体系化建构.md,58.75,15.56,63.5,5.02,71.25,4.66,80.25,3.03,84.5,2.87,80.0,4.53,72.13,15.67,6.87
583,raw/jiaodafaxue/JDFX2025004001_杨凯_2025_交大法学_习近平法治思想中的外商投资监管公共法律服务理论.md,35.0,3.54,37.0,6.67,43.5,3.84,60.0,3.81,47.0,5.43,61.75,2.49,42.85,17.1,4.97
584,raw/jiaodafaxue/JDFX2025004002_高一飞_2025_交大法学_以审判为中心的诉讼制度改革成果入法的总体方案.md,28.75,2.17,40.0,7.91,46.5,1.5,61.25,4.66,66.25,5.4,41.25,8.93,42.18,16.38,5.87
585,raw/jiaodafaxue/JDFX2025004003_吕炳斌_2025_交大法学_论数字时代的“权益”概念：以个人信息权益为例.md,80.5,7.3,79.75,4.49,78.25,4.6,85.0,2.12,90.0,3.08,80.0,3.81,85.99,13.32,4.88
586,raw/jiaodafaxue/JDFX2025004004_杨芳_2025_交大法学_个人信息三元权益论的教义学展开与体系衔接.md,85.0,2.12,92.0,1.87,88.0,3.08,86.5,5.36,85.25,2.17,71.25,5.63,90.53,10.5,3.9
587,raw/jiaodafaxue/JDFX2025004005_林洹民_2025_交大法学_论人工智能时代的个人数据供给制度.md,56.0,16.0,73.0,1.73,73.25,3.03,82.0,3.74,86.5,2.06,76.75,1.3,72.16,14.83,5.37
588,raw/jiaodafaxue/JDFX2025004006_金耀_2025_交大法学_个人信息保护的司法困境与规则应对——基于331例个人信息案件的实证考察.md,68.25,13.65,74.75,5.63,69.75,3.03,76.0,1.22,76.75,5.45,68.25,2.05,74.87,16.52,5.98
589,raw/jiaodafaxue/JDFX2025004007_何志鹏和周萌_2025_交大法学_国际法院公益诉讼中的对世义务诉权：解释、争议与反思.md,80.25,9.07,72.0,10.7,64.0,12.67,82.75,3.11,83.0,1.87,75.25,1.64,79.03,13.7,7.53
590,raw/jiaodafaxue/JDFX2025004008_汪倪杰_2025_交大法学_论第三人侵权场景下安全保障义务人的责任形态.md,83.25,3.7,85.75,5.49,89.0,1.0,84.25,2.49,87.0,2.12,76.5,2.69,88.09,6.58,3.37
591,raw/jiaodafaxue/JDFX2025004009_孙皓_2025_交大法学_关于“可公诉可自诉”的重新解读——《公安机关办理刑事案件程序规定》第176条第2款之检讨.md,82.5,4.72,58.5,2.87,63.5,8.2,82.75,2.86,88.0,4.64,75.0,2.12,76.56,15.63,4.88
592,raw/jiaodafaxue/JDFX2025004010_赵大伟_2025_交大法学_共有财产执行中析产诉讼的“废弃”.md,76.5,21.09,79.75,4.49,72.0,14.63,85.75,1.3,81.0,1.73,80.0,3.54,83.65,15.08,9.02
593,raw/jiaodafaxue/JDFX2025004011_何泽昊_2025_交大法学_人工智能立法的产品安全思路——对欧盟《人工智能法》的批判性解读.md,83.75,5.85,59.25,3.27,63.0,3.0,86.0,1.22,85.25,4.09,79.5,3.64,77.85,13.65,4.07
594,raw/jiaodafaxue/JDFX2025004012_刘丁勤_2025_交大法学_人工智能生成内容权利归属重审——以作者身份归因为视角.md,85.0,4.3,60.25,9.12,88.25,2.49,82.5,6.58,86.5,1.5,65.25,2.38,82.16,12.72,5.08
595,raw/jiaodafaxue/JDFX2025005001_史际春_2025_交大法学_竞争政策与竞争执法.md,55.0,0.0,52.5,14.79,45.0,17.32,81.0,5.34,79.25,4.87,67.75,3.27,58.76,18.4,8.78
596,raw/jiaodafaxue/JDFX2025005002_范进学_2025_交大法学_习近平法治思想中的宪法监督论.md,32.5,2.5,28.75,17.09,41.25,5.45,59.25,8.58,41.25,4.15,58.5,7.89,39.46,15.75,8.78
597,raw/jiaodafaxue/JDFX2025005003_陈洪杰_2025_交大法学_纠纷治理如何稳定法律预期——新时代“枫桥经验”的法治化原理.md,65.25,4.09,68.25,12.01,58.25,6.02,71.75,6.42,87.5,3.5,63.75,6.06,69.25,18.07,7.32
598,raw/jiaodafaxue/JDFX2025005004_熊琦_2025_交大法学_中国著作权法前沿争议的应对方案.md,84.5,3.91,85.5,4.72,59.25,11.78,84.0,2.0,80.5,3.64,71.75,2.49,83.16,14.77,5.48
599,raw/jiaodafaxue/JDFX2025005005_黄汇和李展鹏_2025_交大法学_模型蒸馏正当性的公共领域法理解读.md,60.0,9.06,61.25,5.45,67.0,5.43,81.5,3.91,83.25,6.61,56.75,7.69,68.59,17.42,7.35
600,raw/jiaodafaxue/JDFX2025005006_万勇和吴悦婷_2025_交大法学_人工智能生成内容何以赋权：基于艺术原理的展开.md,64.75,14.17,60.0,12.63,63.25,12.99,76.5,5.17,84.75,2.17,67.25,6.06,69.13,21.03,10.25
601,raw/jiaodafaxue/JDFX2025005007_孙山_2025_交大法学_著作权法与反不正当竞争法的“平行保护”界分.md,84.25,2.49,84.75,2.17,77.0,4.85,87.0,2.45,84.5,1.5,55.0,7.91,85.74,10.52,4.1
602,raw/jiaodafaxue/JDFX2025005008_黄智杰和王锡锌_2025_交大法学_算法行政中信任构建的法律路径.md,63.25,15.29,80.0,3.16,55.75,2.49,82.5,3.28,78.5,2.87,69.75,3.49,73.4,11.47,5.9
603,raw/jiaodafaxue/JDFX2025005009_张阳_2025_交大法学_论稳定币本土发展的规范逻辑.md,65.5,12.58,71.75,8.73,65.25,18.7,83.0,2.12,73.5,8.2,79.75,1.48,74.04,17.37,9.97
604,raw/jiaodafaxue/JDFX2025005010_姜涛_2025_交大法学_积极刑法立法观视域下轻微犯罪记录封存制度构建.md,59.25,17.08,47.5,22.78,79.0,8.19,78.75,1.3,84.0,5.24,79.25,5.85,64.56,18.25,11.65
605,raw/jiaodafaxue/JDFX2025005011_王威智_2025_交大法学_从同案同判到“应当参照”：构筑双层性的指导性案例参照机制.md,83.75,3.03,74.5,8.29,77.5,5.59,85.0,0.0,84.5,0.5,67.25,1.92,83.76,9.17,3.73
606,raw/jiaodafaxue/JDFX2025005012_黎森予_2025_交大法学_危险驾驶罪的实效与政策——基于实证研究的检讨.md,67.75,11.5,66.25,11.8,61.25,10.83,84.0,3.16,79.5,3.2,69.5,4.15,73.07,15.75,8.6
607,raw/jiaodafaxue/JDFX2025006001_徐亚文和陈怡静_2025_交大法学_论习近平关于促进民营经济发展法治保障重要论述的核心要义和理论创新.md,30.75,2.59,38.0,9.97,41.5,7.89,72.5,4.33,54.25,11.03,35.0,10.0,44.18,15.88,8.8
608,raw/jiaodafaxue/JDFX2025006002_赵毅宇_2025_交大法学_论习近平法治思想的预防性法律制度理论.md,31.25,2.17,30.0,13.69,49.0,5.34,72.5,6.58,46.75,1.79,26.25,6.5,43.79,17.72,6.95
609,raw/jiaodafaxue/JDFX2025006003_郑戈_2025_交大法学_人工智能立法的价值取向与模式比较.md,65.5,4.77,72.25,5.21,72.0,9.97,86.25,2.17,88.5,2.87,76.5,1.5,76.12,14.5,5.08
610,raw/jiaodafaxue/JDFX2025006004_王凌皞_2025_交大法学_未来尚未到来——人工智能统一立法模式的内在悖论.md,74.75,17.27,58.25,5.63,68.25,8.44,84.75,3.27,74.25,6.76,77.0,3.0,75.0,15.07,8.53
611,raw/jiaodafaxue/JDFX2025006005_付新华_2025_交大法学_全球人工智能立法的多元趋势与中国模式.md,32.5,2.5,42.5,12.99,55.75,7.19,82.5,4.56,77.5,6.18,80.5,0.87,50.72,16.05,6.6
612,raw/jiaodafaxue/JDFX2025006006_田韶华_2025_交大法学_《民法典》视域下虚假身份行为效力释论.md,73.25,26.71,85.25,3.11,85.25,0.43,89.25,0.83,88.5,0.87,83.75,3.03,86.96,11.45,6.73
613,raw/jiaodafaxue/JDFX2025006007_其木提_2025_交大法学_货币返还请求权规则之反思与重述——以骗取金钱偿债案为例.md,81.75,2.05,90.25,1.79,68.5,16.45,83.25,3.7,79.0,4.12,57.5,16.01,83.76,13.83,8.52
614,raw/jiaodafaxue/JDFX2025006008_袁曾_2025_交大法学_论空域权与空间权的分设——低空经济价值要素释放的法治供给.md,40.0,7.91,51.0,4.12,70.0,8.92,76.25,3.63,71.0,8.86,67.5,2.87,56.41,16.7,6.98
615,raw/jiaodafaxue/JDFX2025006009_曲创等_2025_交大法学_平台内势力的来源、滥用危害与监管策略.md,45.0,11.7,69.5,7.12,61.5,4.09,69.25,8.26,77.5,6.18,72.0,3.08,59.38,15.23,7.77
616,raw/jiaodafaxue/JDFX2025006010_周翔_2025_交大法学_刑事辩护变革的契机：人机协作司法模式.md,50.5,14.08,56.75,14.72,72.0,8.6,79.5,7.26,70.25,5.54,81.75,2.49,67.59,20.32,10.15
617,raw/jiaodafaxue/JDFX2025006011_童云峰_2025_交大法学_自然犯的法定犯化：“违反国家有关规定”对侵犯公民个人信息罪的影响.md,71.75,12.32,80.25,2.28,70.25,7.69,86.75,3.7,81.75,1.79,63.75,2.17,80.01,10.9,5.77
618,raw/jiaodafaxue/JDFX2025006012_乔博娟_2025_交大法学_OECD“双支柱”方案背景下数字企业课税规则的反思与完善——以信息基础设施为切入点.md,30.0,6.12,71.25,9.5,56.75,3.03,72.25,1.79,71.0,3.67,72.25,1.79,54.37,13.03,5.0
619,raw/jiaodafaxue/JDFX2026001001_郭松和严馨芸_2026_交大法学_新时代法官队伍廉政建设的路径探讨.md,31.25,2.17,48.75,4.15,35.75,11.37,67.25,1.3,53.25,4.66,50.0,11.18,44.63,13.22,6.7
620,raw/jiaodafaxue/JDFX2026001002_徐冬根_2026_交大法学_论稳定币对国家货币权力的挑战.md,50.0,3.54,68.0,5.87,51.25,6.5,75.75,4.49,67.25,7.19,53.0,8.03,62.51,15.13,6.87
621,raw/jiaodafaxue/JDFX2026001003_杨东和胡宇航_2026_交大法学_支付型稳定币的“功能—穿透”监管框架构建.md,57.25,11.65,65.0,6.28,79.25,5.17,84.0,4.24,81.25,2.59,73.75,3.63,72.25,15.15,6.48
622,raw/jiaodafaxue/JDFX2026001004_赵磊_2026_交大法学_稳定币的类型化及其监管逻辑.md,35.0,0.0,42.0,5.43,73.75,3.03,75.75,7.01,58.0,3.08,68.5,3.84,53.07,10.53,4.32
623,raw/jiaodafaxue/JDFX2026001005_唐士亚_2026_交大法学_稳定币的监管与监管的稳定币——以金融稳定目标为视角.md,32.5,4.33,45.25,14.69,75.0,5.39,79.0,1.73,74.0,7.87,73.75,3.03,53.94,15.12,7.13
624,raw/jiaodafaxue/JDFX2026001006_凌斌和季凡琳_2026_交大法学_低空经济的网络安全：风险与治理.md,36.25,2.17,69.25,4.38,81.25,3.96,80.5,5.36,82.25,1.79,62.5,16.07,62.37,13.78,6.52
625,raw/jiaodafaxue/JDFX2026001007_王立梅和崔赫_2026_交大法学_“低空经济”数据产权制度的法律构造.md,40.0,6.12,68.5,4.09,68.5,8.38,87.0,2.12,80.0,3.16,62.0,3.08,62.79,16.4,5.2
626,raw/jiaodafaxue/JDFX2026001008_钱叶六和黄政乔_2026_交大法学_房屋二重买卖的刑民界限与罪名辨析.md,70.5,6.18,76.0,3.67,76.0,6.04,89.75,2.86,81.5,0.87,63.0,4.95,80.29,14.78,4.72
627,raw/jiaodafaxue/JDFX2026001009_孙晋和胡旨钰_2026_交大法学_海南自由贸易港强化竞争政策的实践探索与法治保障.md,31.25,2.17,59.75,3.19,44.75,2.95,79.0,4.36,74.25,5.12,70.0,8.12,51.57,10.37,4.98
628,raw/jiaodafaxue/JDFX2026001010_唐俊麒_2026_交大法学_平台处罚仅是“依合同的自治”？——法律关系视阈下平台惩戒性管理行为的效力探析.md,62.25,11.05,71.0,3.67,77.75,3.9,71.75,2.49,72.0,8.34,70.25,3.34,72.28,14.7,6.32
629,raw/jiaodafaxue/JDFX2026001011_李雅男_2026_交大法学_论人工智能产品侵权的因果关系证明.md,65.5,5.77,54.75,4.55,70.75,6.22,68.5,8.38,79.25,3.27,67.75,1.79,67.6,16.45,5.8
630,raw/jiaodafaxue/JDFX2026001012_燕星宇_2026_交大法学_论剥削性滥用规制的定位及其在平台经济领域的强化.md,81.5,0.87,66.5,3.2,77.5,9.63,83.5,1.5,84.25,1.3,78.75,4.15,80.74,11.35,3.97
631,raw/jiaodafaxue/JDFX2026002001_孙笑侠和魏义铭_2026_交大法学_“能—智分合”：司法AI的分阶段发展模式.md,47.75,4.21,44.0,17.79,78.5,0.87,87.75,1.79,85.75,1.48,83.5,1.5,61.71,10.72,5.32
632,raw/jiaodafaxue/JDFX2026002002_郑曦_2026_交大法学_数字时代刑事诉讼中证据裁判原则的变革与应对.md,32.5,2.5,65.75,8.9,63.5,11.06,85.5,4.77,76.25,1.79,71.0,3.67,58.26,14.27,6.3
633,raw/jiaodafaxue/JDFX2026002003_陈子君_2026_交大法学_人机协同审判模式中司法责任的智能化因应.md,42.5,4.33,67.0,4.36,61.5,10.23,80.0,5.43,82.25,4.21,67.5,2.87,60.44,13.18,6.05
634,raw/jiaodafaxue/JDFX2026002004_洪涛_2026_交大法学_结构功能主义视角下刑事证人在线出庭作证的次优定位及其适用.md,60.5,12.11,71.75,8.84,86.25,8.44,83.5,3.57,86.5,3.2,65.75,6.57,76.1,15.02,8.22
635,raw/jiaodafaxue/JDFX2026002005_王歌雅_2026_交大法学_我国亲子抚养规范的立法表达与司法适用.md,32.5,4.33,30.0,9.35,37.5,7.5,49.0,9.77,38.75,4.15,44.25,4.92,36.68,13.32,7.72
636,raw/jiaodafaxue/JDFX2026002006_薛宁兰_2026_交大法学_抢夺、藏匿未成年子女行为的性质认定与司法干预——基于《民法典婚姻家庭编解释（二）》第12条的讨论.md,68.25,8.44,55.75,3.77,82.75,3.56,79.75,3.03,79.5,4.15,59.25,2.95,72.57,15.22,4.97
637,raw/jiaodafaxue/JDFX2026002007_夏江皓_2026_交大法学_离婚财产分割和离婚救济制度对老年妇女的权益保障——兼论《民法典婚姻家庭编解释（二）》第21—22条的适用.md,41.75,4.09,64.0,11.98,55.0,8.03,79.0,3.67,72.5,7.63,69.0,2.92,58.09,15.93,7.37
638,raw/jiaodafaxue/JDFX2026002008_张长绵_2026_交大法学_父母为子女婚后出资所购房产离婚时价值分配的理论构成——以《民法典婚姻家庭编解释（二）》第8条为中心.md,85.75,4.49,61.25,10.08,88.0,1.41,86.25,1.3,82.5,4.72,68.5,14.04,83.5,13.77,6.92
639,raw/jiaodafaxue/JDFX2026002009_王太平_2026_交大法学_我国《商标法》的非体系化现象与体系化完善.md,55.25,16.13,62.5,13.46,62.5,12.99,84.75,4.09,80.5,4.15,74.5,2.87,68.18,18.12,10.32
640,raw/jiaodafaxue/JDFX2026002010_胡开忠_2026_交大法学_传统文化表现形式知识产权国际条约制定的困境与出路.md,66.75,12.62,81.25,6.83,54.75,10.28,75.5,5.68,81.5,5.5,69.5,5.17,73.1,17.33,8.9
641,raw/jiaodafaxue/JDFX2026002011_杜强强_2026_交大法学_婚姻自由：天然自由抑或法律自由？.md,86.25,3.03,85.0,4.95,55.25,10.99,86.25,4.82,81.25,5.4,63.25,21.55,83.49,17.13,9.77
642,raw/jiaodafaxue/JDFX2026002012_熊谋林_2026_交大法学_论定点医药机构医保诈骗的单位刑事责任.md,72.5,10.04,67.75,1.79,50.0,12.75,85.25,1.79,86.0,1.22,66.25,12.44,73.41,17.38,7.72
